,fail_mean,all_mean,lessfails_mean,fail_count,all_count,lessfails_count,fail_std,all_std,lessfails_std,fail_median,all_median,lessfails_median
L1_S25_F2761,0.01600000075995922,0.03514839708805084,0.03529641777276993,19.0,2477.0,2458.0,0.0,0.13482026755809784,0.13533170521259308,0.01600000075995922,0.01600000075995922,0.01600000075995922
L1_S25_F2764,0.01600000075995922,0.03514839708805084,0.03529641777276993,19.0,2477.0,2458.0,0.0,0.13482026755809784,0.13533170521259308,0.01600000075995922,0.01600000075995922,0.01600000075995922
L1_S25_F2767,0.12184210866689682,0.10369560122489929,0.1035553440451622,19.0,2477.0,2458.0,0.09676733613014221,0.07621236890554428,0.07603998482227325,0.07699999958276749,0.08799999952316284,0.08799999952316284
L1_S25_F2770,0.07752630859613419,0.10392607748508453,0.10413014143705368,19.0,2477.0,2458.0,0.04825783893465996,0.09144929051399231,0.0916796624660492,0.07500000298023224,0.07500000298023224,0.07500000298023224
L1_S25_F2773,0.01268420834094286,0.0332522876560688,0.03341127932071686,19.0,2477.0,2458.0,0.006790946703404188,0.12720255553722382,0.12767955660820007,0.012000000104308128,0.014999999664723873,0.014999999664723873
L1_S25_F2776,0.26221051812171936,0.2288796454668045,0.22862210869789124,19.0,2477.0,2458.0,0.20297114551067352,0.1782023310661316,0.17801961302757263,0.1940000057220459,0.1940000057220459,0.1940000057220459
L1_S25_F2781,0.05717019736766815,0.05585818365216255,0.05585119128227234,94.0,17778.0,17684.0,0.061163026839494705,0.05094131454825401,0.05088388919830322,0.04800000041723251,0.04800000041723251,0.04800000041723251
L1_S25_F2783,0.13937236368656158,0.14386053383350372,0.1438843011856079,94.0,17778.0,17684.0,0.10465735197067261,0.09922157973051071,0.09919454902410507,0.11749999970197678,0.12999999523162842,0.12999999523162842
L1_S25_F2787,0.09004255384206772,0.09931504726409912,0.09936434030532837,94.0,17779.0,17685.0,0.07543078064918518,0.08155285567045212,0.08158253878355026,0.06149999797344208,0.07900000363588333,0.07999999821186066
L1_S25_F2789,0.07210639119148254,0.07831411063671112,0.0783471018075943,94.0,17776.0,17682.0,0.07124854624271393,0.075946144759655,0.07596980035305023,0.054499998688697815,0.05700000002980232,0.05700000002980232
L1_S25_F2791,0.06600000709295273,0.07388512045145035,0.07392141222953796,65.0,14189.0,14124.0,0.06103431060910225,0.0677313357591629,0.0677601620554924,0.0430000014603138,0.0560000017285347,0.0560000017285347
L1_S25_F2793,0.20269228518009186,0.2264949530363083,0.22660480439662933,65.0,14189.0,14124.0,0.1565351039171219,0.15871880948543549,0.15871953964233398,0.21199999749660492,0.21199999749660492,0.21199999749660492
L1_S25_F2795,0.06692306697368622,0.07681355625391006,0.07685908675193787,65.0,14189.0,14124.0,0.05986763909459114,0.06802153587341309,0.06805656850337982,0.029999999329447746,0.07000000029802322,0.07000000029802322
L1_S25_F2797,0.09558511525392532,0.09343729168176651,0.09342587739229202,94.0,17777.0,17683.0,0.07228787243366241,0.0817825049161911,0.0818326398730278,0.07800000160932541,0.0729999989271164,0.0729999989271164
L1_S25_F2799,0.0598260872066021,0.0620742067694664,0.06208593398332596,46.0,8872.0,8826.0,0.039364565163850784,0.042513296008110046,0.04253115877509117,0.06750000268220901,0.05900000035762787,0.05900000035762787
L1_S25_F2808,0.014130434021353722,0.012008757330477238,0.011997702531516552,46.0,8872.0,8826.0,0.012979657389223576,0.012814049609005451,0.012812967412173748,0.010999999940395355,0.008999999612569809,0.008999999612569809
L1_S25_F2813,0.001521738595329225,0.0013673725770786405,0.0013665675651282072,46.0,8872.0,8826.0,0.0010053000878542662,0.00752923684194684,0.00754858274012804,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S25_F2818,0.007521736901253462,0.009721500799059868,0.00973296444863081,46.0,8872.0,8826.0,0.006231601815670729,0.01556822843849659,0.015601943247020245,0.006000000052154064,0.00800000037997961,0.00800000037997961
L1_S25_F2823,0.004956521559506655,0.00542893260717392,0.005431395955383778,46.0,8872.0,8826.0,0.0037886174395680428,0.011941471137106419,0.011969557963311672,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026
L1_S25_F2828,0.08517391979694366,0.09187883138656616,0.09191378951072693,46.0,8872.0,8826.0,0.05090963840484619,0.051991354674100876,0.05199744924902916,0.09649999439716339,0.09549999982118607,0.09549999982118607
L1_S25_F2837,0.012173913419246674,0.01100732758641243,0.011001246981322765,46.0,8872.0,8826.0,0.012300504371523857,0.018858585506677628,0.018888119608163834,0.004999999888241291,0.004000000189989805,0.004000000189989805
L1_S25_F2842,0.004434783011674881,0.003921047318726778,0.00391837302595377,46.0,8872.0,8826.0,0.0033575925044715405,0.015111932530999184,0.015149340964853764,0.003000000026077032,0.003000000026077032,0.003000000026077032
L1_S25_F2847,0.050152167677879333,0.050916269421577454,0.050920240581035614,46.0,8872.0,8826.0,0.04337279126048088,0.04661589115858078,0.04663467779755592,0.03099999949336052,0.03400000184774399,0.03400000184774399
L1_S25_F2852,0.005826086271554232,0.007560674101114273,0.007569714915007353,46.0,8872.0,8826.0,0.00478564715012908,0.014940211549401283,0.014975043945014477,0.004999999888241291,0.006000000052154064,0.006000000052154064
L1_S25_F2857,0.00015217393229249865,4.767787322634831e-05,4.7133264160947874e-05,46.0,8872.0,8826.0,0.0003631585568655282,0.00021308983559720218,0.00021193041175138205,0.0,0.0,0.0
L1_S25_F2862,0.0008043479174375534,0.001012616092339158,0.0010137008503079414,46.0,8872.0,8826.0,0.0007186273578554392,0.014970345422625542,0.01500919833779335,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513
L1_S25_F2867,0.04660869017243385,0.04491039365530014,0.04490154981613159,46.0,8872.0,8826.0,0.03983939066529274,0.04983382299542427,0.04988260567188263,0.035999998450279236,0.032999999821186066,0.032999999821186066
L1_S25_F2872,0.03436955437064171,0.035554438829422,0.03556060791015625,46.0,8872.0,8826.0,0.0322079062461853,0.035645853728055954,0.035664185881614685,0.019499998539686203,0.024000000208616257,0.024000000208616257
L1_S25_F2877,0.1457291692495346,0.1569582223892212,0.15701889991760254,48.0,8936.0,8888.0,0.10539505630731583,0.10727368295192719,0.10728638619184494,0.1495000123977661,0.1420000046491623,0.14149999618530273
L1_S25_F2886,0.05900001525878906,0.06052929908037186,0.06053756922483444,48.0,8936.0,8888.0,0.04603467881679535,0.05264570191502571,0.052681490778923035,0.04800000041723251,0.04699999839067459,0.04699999839067459
L1_S25_F2891,0.13704167306423187,0.15010015666484833,0.1501707136631012,48.0,8936.0,8888.0,0.09322084486484528,0.09801080077886581,0.0980362668633461,0.12549999356269836,0.14100000262260437,0.14100000262260437
L1_S25_F2896,0.0768749937415123,0.06925808638334274,0.06921693682670593,48.0,8936.0,8888.0,0.05427692085504532,0.052597761154174805,0.05258853733539581,0.06499999761581421,0.057999998331069946,0.057999998331069946
L1_S25_F2901,0.014999997802078724,0.014829248189926147,0.014828361570835114,48.0,8936.0,8888.0,0.008455137722194195,0.017375586554408073,0.017411639913916588,0.009999999776482582,0.009999999776482582,0.009999999776482582
L1_S25_F2906,0.2448958307504654,0.2318754494190216,0.23180511593818665,48.0,8936.0,8888.0,0.13538113236427307,0.1412888616323471,0.1413242220878601,0.24400000274181366,0.23199999332427979,0.23199999332427979
L1_S25_F2915,0.23677080869674683,0.20592519640922546,0.20575864613056183,48.0,8936.0,8888.0,0.13282723724842072,0.11272115260362625,0.11258910596370697,0.21649999916553497,0.18799999356269836,0.1875
L1_S25_F2920,0.12731249630451202,0.11985611915588379,0.11981581896543503,48.0,8936.0,8888.0,0.07300339639186859,0.07035812735557556,0.07034628093242645,0.11100000143051147,0.10300000011920929,0.10300000011920929
L1_S25_F2925,0.03847916051745415,0.03706822916865349,0.03706060349941254,48.0,8936.0,8888.0,0.025968879461288452,0.030153190717101097,0.030175261199474335,0.03999999910593033,0.03500000014901161,0.03500000014901161
L1_S25_F2930,0.07345833629369736,0.06626351177692413,0.06622467935085297,48.0,8936.0,8888.0,0.05244975537061691,0.04996757209300995,0.04995398595929146,0.061500001698732376,0.0560000017285347,0.0560000017285347
L1_S25_F2935,0.21516664326190948,0.1788054257631302,0.17860902845859528,48.0,8936.0,8888.0,0.15809495747089386,0.1448642611503601,0.14477404952049255,0.14149999618530273,0.12999999523162842,0.12999999523162842
L1_S25_F2940,0.22841668128967285,0.21720847487449646,0.21714790165424347,48.0,8936.0,8888.0,0.12077531218528748,0.10329903662204742,0.10320153087377548,0.23149999976158142,0.22300000488758087,0.22300000488758087
L1_S25_F2945,0.08031248301267624,0.056690800935029984,0.05656324326992035,48.0,8936.0,8888.0,0.09250673651695251,0.05957465618848801,0.05932968109846115,0.0625,0.03999999910593033,0.03999999910593033
L1_S25_F2950,0.07258334010839462,0.06084509193897247,0.06078169122338295,48.0,8936.0,8888.0,0.04354739934206009,0.04295574501156807,0.04294636473059654,0.06399999558925629,0.05299999937415123,0.05299999937415123
L1_S25_F2955,0.06382499635219574,0.060533128678798676,0.06051809340715408,40.0,8800.0,8760.0,0.0508844293653965,0.05285055190324783,0.05286175757646561,0.04699999839067459,0.04699999839067459,0.04699999839067459
L1_S25_F2960,0.34322503209114075,0.2576516568660736,0.25726091861724854,40.0,8800.0,8760.0,0.22751595079898834,0.18745926022529602,0.18718233704566956,0.22300000488758087,0.17599999904632568,0.17399999499320984
L1_S25_F2965,0.006675000302493572,0.009199597872793674,0.009211125783622265,40.0,8800.0,8760.0,0.005160935688763857,0.020716262981295586,0.02076008729636669,0.007000000216066837,0.007000000216066837,0.007000000216066837
L1_S25_F2970,0.12019999325275421,0.12381063401699066,0.12382713705301285,40.0,8800.0,8760.0,0.05656228959560394,0.06829079240560532,0.06834195554256439,0.13249999284744263,0.12800000607967377,0.1274999976158142
L1_S25_F2975,0.08740000426769257,0.10600175708532333,0.10608669370412827,40.0,8800.0,8760.0,0.05836392939090729,0.0942482203245163,0.09437449276447296,0.06700000166893005,0.08799999952316284,0.08799999952316284
L1_S25_F2980,0.0020249998196959496,0.002544797258451581,0.0025471714325249195,40.0,8800.0,8760.0,0.0013490262208506465,0.0020747995004057884,0.002077294746413827,0.0020000000949949026,0.0020000000949949026,0.0020000000949949026
L1_S25_F2985,0.10477498918771744,0.10487993061542511,0.1048804447054863,40.0,8800.0,8760.0,0.07088614255189896,0.08475680649280548,0.08481839299201965,0.10499999672174454,0.08799999952316284,0.08799999952316284
L1_S25_F2990,0.05692499876022339,0.06256617605686188,0.06259193271398544,40.0,8800.0,8760.0,0.04790716618299484,0.08624984323978424,0.08638688921928406,0.0364999994635582,0.03700000047683716,0.03700000047683716
L1_S25_F2995,0.04040740057826042,0.04611680656671524,0.046151380985975266,54.0,8973.0,8919.0,0.029482655227184296,0.04225798696279526,0.04232306033372879,0.032499998807907104,0.035999998450279236,0.035999998450279236
L1_S25_F2997,0.18040741980075836,0.16946926712989807,0.16940301656723022,54.0,8973.0,8919.0,0.06992219388484955,0.07714837044477463,0.07718859612941742,0.16249999403953552,0.13600000739097595,0.13600000739097595
L1_S25_F2999,0.05024074763059616,0.052231233566999435,0.05224328860640526,54.0,8973.0,8919.0,0.047637756913900375,0.05445394665002823,0.054494708776474,0.0364999994635582,0.039000000804662704,0.039000000804662704
L1_S25_F3001,0.11742590367794037,0.14806370437145233,0.14824925363063812,54.0,8973.0,8919.0,0.09324843436479568,0.1127733513712883,0.11286033689975739,0.08650000393390656,0.12399999797344208,0.125
L1_S25_F3003,0.17394444346427917,0.18843260407447815,0.18852032721042633,54.0,8973.0,8919.0,0.1130465641617775,0.13274016976356506,0.13285109400749207,0.14649999141693115,0.16599999368190765,0.16599999368190765
L1_S25_F3005,0.05938887223601341,0.0644049420952797,0.06443530321121216,54.0,8973.0,8919.0,0.04934262856841087,0.05178702250123024,0.0518026277422905,0.05299999937415123,0.05299999937415123,0.05299999937415123
L1_S25_F3007,0.15451854467391968,0.1829393059015274,0.183111310005188,54.0,8973.0,8919.0,0.12942305207252502,0.13113965094089508,0.13113819062709808,0.09600000083446503,0.16099999845027924,0.16099999845027924
L1_S25_F3009,0.06033333018422127,0.0589640848338604,0.05895579233765602,54.0,8973.0,8919.0,0.07960492372512817,0.09565664827823639,0.09574958682060242,0.03099999949336052,0.02199999988079071,0.02199999988079071
L1_S25_F3015,0.09819147735834122,0.1013183668255806,0.10133498907089233,94.0,17772.0,17678.0,0.0775013417005539,0.07906591892242432,0.07907555997371674,0.07450000196695328,0.08399999886751175,0.08399999886751175
L1_S25_F3017,0.12935106456279755,0.14554154872894287,0.1456276774406433,94.0,17772.0,17678.0,0.11074961721897125,0.10945040732622147,0.10944083333015442,0.09350000321865082,0.12300000339746475,0.12300000339746475
L1_S25_F3020,0.07210639119148254,0.0783289298415184,0.07836201786994934,94.0,17772.0,17678.0,0.07124854624271393,0.0759471207857132,0.07597130537033081,0.054499998688697815,0.05700000002980232,0.05700000002980232
L1_S25_F3022,0.09558511525392532,0.09344208240509033,0.09343068301677704,94.0,17772.0,17678.0,0.07228787243366241,0.0817718654870987,0.08182014524936676,0.07800000160932541,0.0729999989271164,0.0729999989271164
L1_S25_F3024,0.09004255384206772,0.09929726272821426,0.09934649616479874,94.0,17772.0,17678.0,0.07543078064918518,0.08154981583356857,0.081580251455307,0.06149999797344208,0.07900000363588333,0.07999999821186066
L1_S25_F3026,0.25354254245758057,0.24626365303993225,0.24622486531734467,94.0,17772.0,17678.0,0.13090254366397858,0.13382208347320557,0.13384030759334564,0.26899999380111694,0.257999986410141,0.257999986410141
L1_S25_F3028,0.21617019176483154,0.20703457295894623,0.20698603987693787,94.0,17772.0,17678.0,0.11001237481832504,0.11598280072212219,0.11601529270410538,0.23199999332427979,0.21199999749660492,0.21199999749660492
L1_S25_F3030,0.05784041807055473,0.06578772515058517,0.06582997739315033,94.0,17772.0,17678.0,0.041819967329502106,0.04754818230867386,0.04757405444979668,0.048500001430511475,0.0560000017285347,0.0560000017285347
L1_S25_F3032,0.09807447344064713,0.10130195319652557,0.10131914168596268,94.0,17772.0,17678.0,0.07751242816448212,0.07840245962142944,0.07840927690267563,0.07599999755620956,0.08399999886751175,0.08399999886751175
L1_S25_F3034,0.056340426206588745,0.06480568647384644,0.06485067307949066,94.0,17772.0,17678.0,0.04478227347135544,0.05185645818710327,0.051888614892959595,0.050999999046325684,0.05400000140070915,0.05400000140070915
L2_S26_F3036,0.14569202065467834,0.13725021481513977,0.13718678057193756,1695.0,227011.0,225316.0,0.11552944034337997,0.10570169240236282,0.10562317073345184,0.08900000154972076,0.09399999678134918,0.09399999678134918
L2_S26_F3040,0.07073507457971573,0.07471039891242981,0.07474002987146378,1695.0,227011.0,225316.0,0.06265149265527725,0.06578674167394638,0.06581058353185654,0.05299999937415123,0.0560000017285347,0.0560000017285347
L2_S26_F3047,0.12079887837171555,0.12162791937589645,0.12163394689559937,1695.0,227011.0,225316.0,0.09252936393022537,0.09313540160655975,0.0931389257311821,0.10199999809265137,0.10199999809265137,0.10199999809265137
L2_S26_F3051,0.09325423836708069,0.09375177323818207,0.09375549852848053,1695.0,227011.0,225316.0,0.055217597633600235,0.058416254818439484,0.05843930318951607,0.09000000357627869,0.09000000357627869,0.09000000357627869
L2_S26_F3055,0.05826608091592789,0.06004219129681587,0.0600535050034523,1695.0,227011.0,225316.0,0.14118508994579315,0.14538121223449707,0.14540600776672363,0.03099999949336052,0.03099999949336052,0.03099999949336052
L2_S26_F3062,0.07796449214220047,0.07915755361318588,0.07916612178087234,1695.0,227011.0,225316.0,0.05466341972351074,0.05495448783040047,0.054956428706645966,0.07500000298023224,0.07400000095367432,0.07400000095367432
L2_S26_F3069,0.09800057113170624,0.09703079611063004,0.09702323377132416,1695.0,227011.0,225316.0,0.07439792156219482,0.07277077436447144,0.07275786995887756,0.08399999886751175,0.08299999684095383,0.08299999684095383
L2_S26_F3073,0.12950344383716583,0.12507684528827667,0.12504301965236664,1695.0,227011.0,225316.0,0.09382014721632004,0.09362443536520004,0.09362328052520752,0.09600000083446503,0.09200000017881393,0.09200000017881393
L2_S26_F3077,0.06873375922441483,0.06791172176599503,0.06790433824062347,1695.0,227011.0,225316.0,0.1676449179649353,0.16488224267959595,0.1648656129837036,0.03500000014901161,0.03500000014901161,0.03500000014901161
L2_S26_F3106,0.0699433982372284,0.06642060726881027,0.06639423221349716,1695.0,227011.0,225316.0,0.05982576683163643,0.062247153371572495,0.062264908105134964,0.057999998331069946,0.05400000140070915,0.05400000140070915
L2_S26_F3113,0.09901881217956543,0.09883388131856918,0.09883247315883636,1695.0,227011.0,225316.0,0.0772375613451004,0.07527203112840652,0.07525736838579178,0.07900000363588333,0.08299999684095383,0.08299999684095383
L2_S26_F3117,0.08290362358093262,0.08603471517562866,0.08605819940567017,1695.0,227011.0,225316.0,0.07491081207990646,0.07727465778589249,0.07729761302471161,0.061000000685453415,0.06700000166893005,0.06700000166893005
L2_S26_F3121,0.08128435164690018,0.08375927805900574,0.08377784490585327,1695.0,227011.0,225316.0,0.0669696256518364,0.06570957601070404,0.06570293754339218,0.06300000101327896,0.06800000369548798,0.06800000369548798
